Country Name,Indicator Name,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Bolivia,CO2 emissions from solid fuel consumption (kt),0,0,0,0,0,0,0,,,,,,
Bolivia,CO2 emissions (kg per 2017 PPP $ of GDP),0.22125408,0.228755193,0.230798525,0.230928853,0.235335519,0.230478909,0.235704872,0.229391231,0.222669842,0.217319275,0.200452876,,
Bolivia,CO2 emissions (kg per PPP $ of GDP),0.283127177,0.286767742,0.275999726,0.259501598,0.257806157,0.257957848,0.257791763,0.229391231,0.217442399,0.208477502,0.189820334,,
Bolivia,CO2 emissions (metric tons per capita),1.438111289,1.538218699,1.604681761,1.686987922,1.7842194,1.803674183,1.893693651,1.891315429,1.88518817,1.853461506,1.539464696,,
Bolivia,CO2 emissions from liquid fuel consumption (% of total),52.37178191,50.73612158,59.43728696,54.37275862,52.66881011,49.60601176,49.85490976,,,,,,
Bolivia,CO2 emissions from liquid fuel consumption (kt),7876.716,8346.092,10252.932,10091.584,10623.299,10124.587,10773.646,,,,,,
Bolivia,CO2 emissions (kt),14702.2,15991.7,16961,18123.9,19478.3,20002.9,21328.7,21628.2,21881.2,21828.8,18375.3,,
Bolivia,CO2 emissions (kg per 2015 US$ of GDP),0.581884132,0.60161158,0.606985413,0.607328168,0.618917418,0.606144843,0.619888792,0.603284318,0.585607495,0.571535844,0.52717829,,
Bolivia,CO2 emissions from gaseous fuel consumption (% of total),38.08413564,37.24958663,39.26347246,37.99375539,37.96081309,38.55650171,40.11470615,,,,,,
Bolivia,CO2 emissions from gaseous fuel consumption (kt),5727.854,6127.557,6772.949,7051.641,7656.696,7869.382,8668.788,,,,,,
Bolivia,CO2 intensity (kg per kg of oil equivalent energy use),2.352833326,2.43679408,2.222610481,2.378526925,2.420939288,,,,,,,,
Bolivia,Energy use (kg of oil equivalent per capita),625.2689208,649.337559,734.2825438,726.3237004,763.1663388,,,,,,,,
Bolivia,Electric power consumption (kWh per capita),586.3094685,617.9153514,642.5917413,682.9341577,728.2229062,,,,,,,,
Bolivia,"Energy use (kg of oil equivalent) per $1,000 GDP (constant 2017 PPP)",96.19790979,96.56581265,105.6105529,99.4251927,100.6603484,,,,,,,,
Bolivia,Renewable energy consumption (% of total final energy consumption),19.93,18.1,17.36,16.02,15.03,14.22,13.62,14.29,14.33,13.52,16.86,,
Bolivia,"Electricity production from renewable sources, excluding hydroelectric (% of total)",1.755939206,1.689750693,1.605534526,0.743955363,2.295830954,2.521106942,,,,,,,
Bolivia,"Electricity production from renewable sources, excluding hydroelectric (kWh)",119000000,122000000,123000000,60000000,201000000,215000000,,,,,,,
Bolivia,Renewable electricity output (% of total electricity output),33.95307658,34.1966759,32.3064874,32.17606944,28.00685323,31.40243902,,,,,,,
Bolivia,Electricity production from oil sources (% of total),1.933008706,1.592797784,2.023234565,1.835089895,1.998857796,2.251407129,,,,,,,
Bolivia,Electricity production from nuclear sources (% of total),0,0,0,0,0,,,,,,,,
Bolivia,Electricity production from natural gas sources (% of total),64.11391471,64.21052632,65.67027803,65.98884067,69.99428898,66.34615385,,,,,,,
Bolivia,Electricity production from hydroelectric sources (% of total),32.19713738,32.50692521,30.70095288,31.43211407,25.71102227,28.88133208,,,,,,,
Bolivia,Electricity production from coal sources (% of total),0,0,0,0,0,0,,,,,,,
Bolivia,Access to electricity (% of population),87.95241547,88.335943,90.387375,89.505686,90.038729,91.522822,91.8,91.8,92.8,95.08,97.22181702,98.55622864,
Bolivia,"Foreign direct investment, net inflows (% of GDP)",3.165428526,3.584422772,3.913550146,5.706622119,1.989824856,1.68072788,0.988080149,1.899493281,0.750524781,-0.529735011,-3.083516483,1.444202666,-0.027711229
Bolivia,Cereal yield (kg per hectare),2267.3,2045.3,2113.2,1717.9,1958.1,2280.2,2111.3,1845.6,2333.7,2030.1,2024,2502.1,
Bolivia,Average precipitation in depth (mm per year),1146,1146,1146,1146,1146,1146,1146,1146,1146,1146,1146,,
Bolivia,Agricultural irrigated land (% of total agricultural land),,,,,,,,0.788924341,,,,,
Bolivia,Forest area (% of land area),49.00397858,48.80850365,48.61302871,48.41755377,48.22207883,48.0266039,47.77132835,47.53274255,47.31213884,47.10953568,46.92491461,46.72830546,
Bolivia,Forest area (sq. km),530860.1,528742.52,526624.94,524507.36,522389.78,520272.2,517506.8,514922.2,512532.4,510337.6,508337.6,506207.733,
Bolivia,Land area where elevation is below 5 meters (% of total land area),,,,,,0,,,,,,,
Bolivia,Urban land area where elevation is below 5 meters (% of total land area),,,,,,0,,,,,,,
Bolivia,Urban land area where elevation is below 5 meters (sq. km),,,,,,0,,,,,,,
Bolivia,Rural land area where elevation is below 5 meters (% of total land area),,,,,,0,,,,,,,
Bolivia,Rural land area where elevation is below 5 meters (sq. km),,,,,,0,,,,,,,
Bolivia,Arable land (% of land area),3.907966399,3.992430536,4.077817779,4.163205022,4.168598541,4.158437552,4.1892653,4.084322441,4.271761562,4.377754916,4.390911197,4.494015693,
Bolivia,Agricultural land (% of land area),34.57260223,34.65706637,34.74614604,34.8361488,34.84615785,34.84707413,34.87974808,34.77480522,34.96409056,35.07377633,35.0850864,35.1881909,
Bolivia,Agricultural land (sq. km),374525,375440,376405,377380,377488.428,377498.354,377852.311,376715.465,378765.993,379954.219,380076.741,381193.672,
Brazil,Urban population (% of total population),84.335,84.631,84.923,85.209,85.492,85.77,86.042,86.309,86.569,86.824,87.073,87.317,87.555
Brazil,Urban population,165594717,167726203,169827068,171885100,173941724,175989923,177986118,179958546,181939117,183878366,185636418,187143228,188517733
Brazil,Urban population growth (annual %),1.28506681,1.278956661,1.244776637,1.204555809,1.189409325,1.170641414,1.127882077,1.102096588,1.094558477,1.060237553,0.951553411,0.808423004,0.731782792
Brazil,"Population, total",196353492,198185302,199977707,201721767,203459650,205188205,206859578,208504960,210166592,211782878,213196304,214326223,215313498
Brazil,Population growth (annual %),0.939418022,0.92858963,0.900343361,0.86834615,0.857834829,0.845992601,0.811256478,0.7922634,0.793768154,0.766107802,0.665176682,0.528590453,0.459583548
Brazil,Poverty headcount ratio at $2.15 a day (2017 PPP) (% of population),,5.3,4.5,3.7,3.3,3.9,4.7,5.3,5.3,5.4,1.9,5.8,
Brazil,"Prevalence of underweight, weight for age (% of children under 5)",,,,,,,,,,3.1,,,
Brazil,"Community health workers (per 1,000 people)",,,,,,,,,,,,,
Brazil,"Mortality rate, under-5 (per 1,000 live births)",18.6,17.9,17.2,16.7,16.3,15.9,16.7,15.4,15.2,14.9,14.7,14.4,
Brazil,"Primary completion rate, total (% of relevant age group)",,,,,,,,,,,,,
Brazil,"School enrollment, primary and secondary (gross), gender parity index (GPI)",,1.024670005,1.022240043,1.016649961,1.018110037,1.01473999,1.008540034,1.005130053,1.006680012,1.009909987,1.006489992,,
Brazil,"Agriculture, forestry, and fishing, value added (% of GDP)",4.115756488,4.342034128,4.168328222,4.506886182,4.325610537,4.319149428,4.891353587,4.600591694,4.420399304,4.205014096,5.711485117,7.486921328,6.813181971
Brazil,CPIA public sector management and institutions cluster average (1=low to 6=high),,,,,,,,,,,,,
Brazil,Ease of doing business rank (1=most business-friendly regulations),,,,,,,,,,124,,,
Brazil,Terrestrial and marine protected areas (% of total territorial area),,,,,,,20.73728423,28.57825261,28.57825261,28.5782512,29.23720831,29.25630489,29.25630489
Brazil,Marine protected areas (% of territorial waters),,,,,,,1.684944305,26.6241067,26.6241067,26.6241,26.82149,26.82148552,26.8214855
Brazil,Terrestrial protected areas (% of total land area),,,,,,,28.94,29.41966767,29.41966767,29.41967,30.27737,30.3046875,30.3046875
Brazil,"Annual freshwater withdrawals, total (% of internal resources)",1.320804628,1.277435524,1.234066419,1.190697315,1.148595654,1.128069246,1.171347818,1.160219043,1.174704116,1.191308956,1.186892775,,
Brazil,"Annual freshwater withdrawals, total (billion cubic meters)",74.77075,72.315625,69.8605,67.405375,65.022,63.86,66.31,65.68,66.5,67.44,67.19,,
Brazil,Population in urban agglomerations of more than 1 million (% of total population),39.91622059,40.115821,40.32621446,40.55006716,40.78123009,41.01956445,41.27544483,41.54018926,41.8070304,41.95876212,42.14377985,42.37016625,42.60769987
Brazil,Population living in areas where elevation is below 5 meters (% of total population),,,,,,2.233023911,,,,,,,
Brazil,Urban population living in areas where elevation is below 5 meters (% of total population),,,,,,1.741762084,,,,,,,
Brazil,Rural population living in areas where elevation is below 5 meters (% of total population),,,,,,0.491261827,,,,,,,
Brazil,"Droughts, floods, extreme temperatures (% of population, average 1990-2009)",,,,,,,,,,,,,
Brazil,GHG net emissions/removals by LUCF (Mt of CO2 equivalent),,,,,,,,,,,,,
Brazil,Disaster risk reduction progress score (1-5 scale; 5=best),,4.5,,,,,,,,,,,
Brazil,SF6 gas emissions (thousand metric tons of CO2 equivalent),1532,,,,,,,,,,,,
Brazil,PFC gas emissions (thousand metric tons of CO2 equivalent),5753,,,,,,,,,,,,
Brazil,Nitrous oxide emissions (% change from 1990),32.4252254,34.61024162,36.79525783,,,,,,,,,,
Brazil,Nitrous oxide emissions (thousand metric tons of CO2 equivalent),166103.9444,165536.284,166532.6111,167137.7147,173944.7816,171295.0848,170877.6004,179686.9665,175119.3188,182232.0875,191103.2517,,
Brazil,Methane emissions (% change from 1990),38.66734652,46.85292616,49.23666771,,,,,,,,,,
Brazil,Methane emissions (kt of CO2 equivalent),427893.4175,427541.9469,429746.4462,427079.8581,433815.2275,440618.0569,442998.9861,441517.7053,435783.5045,443522.1588,449213.973,,
Brazil,HFC gas emissions (thousand metric tons of CO2 equivalent),3336,,,,,,,,,,,,
Brazil,Total greenhouse gas emissions (% change from 1990),80.6889399,83.8515352,86.11633574,,,,,,,,,,
Brazil,Total greenhouse gas emissions (kt of CO2 equivalent),999924.9994,1019415.034,1058598.227,1089193.408,1127554.01,1105478.108,1069581.2,1085923.233,1054181.831,1069918.901,1064709.126,,
Brazil,Other greenhouse gas emissions (% change from 1990),99.33697453,99.33697453,99.33697453,,,,,,,,,,
Brazil,"Other greenhouse gas emissions, HFC, PFC and SF6 (thousand metric tons of CO2 equivalent)",-14040.21094,-12347.65234,7323.027344,10895.32422,10504.25391,-4786.492188,-12454.91406,,,,,,
Brazil,CO2 emissions from solid fuel consumption (% of total),14.71944661,15.38290324,13.93307398,14.25684277,14.53616224,15.51543555,15.23359643,,,,,,
Brazil,CO2 emissions from solid fuel consumption (kt),58543.655,64165.166,62944.055,68840.591,73666.363,74469.436,67318.786,,,,,,
Brazil,CO2 emissions (kg per 2017 PPP $ of GDP),0.136704287,0.138207249,0.147252234,0.15322026,0.160209553,0.157569094,0.1500615,0.150953687,0.141198304,0.139649457,0.137672279,,
Brazil,CO2 emissions (kg per PPP $ of GDP),0.142172848,0.140810297,0.151484971,0.155348188,0.160524978,0.160989574,0.152113974,0.150953687,0.137883504,0.133967729,0.130369783,,
Brazil,CO2 emissions (metric tons per capita),2.026605669,2.11062776,2.271417684,2.413446537,2.51459196,2.365360621,2.161259847,2.185486619,2.064261479,2.050770129,1.942523356,,
Brazil,CO2 emissions from liquid fuel consumption (% of total),68.86193222,69.31800993,68.5159826,67.51210827,67.63378389,66.07201013,67.20606685,,,,,,
Brazil,CO2 emissions from liquid fuel consumption (kt),273884.563,289139.283,309527.803,325988.966,342754.49,317125.827,296990.33,,,,,,
Brazil,CO2 emissions (kt),397931.1,418295.4,454232.9,486844.7,511618,485344.1,447077.3,455684.8,433838.8,434318,414138.8,,
Brazil,CO2 emissions (kg per 2015 US$ of GDP),0.233644183,0.236212926,0.251671903,0.261871981,0.273817529,0.269304666,0.256473277,0.257998134,0.241325003,0.238677835,0.235298598,,
Brazil,CO2 emissions from gaseous fuel consumption (% of total),13.25072889,12.11256377,13.2536692,14.73224806,15.41025672,16.09302415,14.96141975,,,,,,
Brazil,CO2 emissions from gaseous fuel consumption (kt),52702.124,50523.926,59874.776,71136.133,78096.099,77241.688,66116.01,,,,,,
Brazil,CO2 intensity (kg per kg of oil equivalent energy use),1.495914776,1.544662796,1.60346932,1.64389686,1.671209135,,,,,,,,
Brazil,Energy use (kg of oil equivalent per capita),1354.075465,1362.560782,1408.852528,1456.109047,1490.425846,,,,,,,,
Brazil,Electric power consumption (kWh per capita),2366.38012,2422.576221,2492.837864,2560.09556,2610.999282,,,,,,,,
Brazil,"Energy use (kg of oil equivalent) per $1,000 GDP (constant 2017 PPP)",91.33889428,89.22263799,91.33356846,92.44265531,94.95793426,,,,,,,,
Brazil,Renewable energy consumption (% of total final energy consumption),46.81,45.26,43.49,42.32,41.71,43.62,45.46,45.33,46.95,47.58,50.05,,
Brazil,"Electricity production from renewable sources, excluding hydroelectric (% of total)",6.528807841,6.570482382,7.29012855,8.225762394,9.857089889,12.11841445,,,,,,,
Brazil,"Electricity production from renewable sources, excluding hydroelectric (kWh)",33672000000,34939000000,40287000000,46977000000,58221000000,70487000000,,,,,,,
Brazil,Renewable electricity output (% of total electricity output),84.72423388,87.120997,82.4482831,76.68920812,73.08207385,73.96690805,,,,,,,
Brazil,Electricity production from oil sources (% of total),3.114911439,2.78247395,3.545267668,4.650706711,5.997280966,5.044253265,,,,,,,
Brazil,Electricity production from nuclear sources (% of total),2.815926475,2.944766124,2.902154087,2.705324499,2.603567928,,,,,,,,
Brazil,Electricity production from natural gas sources (% of total),7.072293478,4.719260865,8.461449376,12.08238195,13.72637988,13.66624717,,,,,,,
Brazil,Electricity production from hydroelectric sources (% of total),78.19542603,80.55051461,75.15815455,68.46344573,63.22498396,61.8484936,,,,,,,
Brazil,Electricity production from coal sources (% of total),2.198373227,2.327943027,2.591635542,3.813019177,4.52957838,4.722411339,,,,,,,
Brazil,Access to electricity (% of population),98.6,99.328691,99.519494,99.575151,99.650247,99.710902,99.7,99.8,99.7,99.8,99.70271301,99.46212006,
Brazil,"Foreign direct investment, net inflows (% of GDP)",3.73001227,3.915179541,3.754962108,3.041509229,3.571352613,3.592149731,4.137378539,3.338260284,4.077487084,3.692673304,2.559860419,2.815132448,4.765497376
Brazil,Cereal yield (kg per hectare),4040.6,4037.5,4584.5,4826.4,4640.4,5000.6,4181.7,5209.6,4806.6,5321.5,5255.7,4478.7,
Brazil,Average precipitation in depth (mm per year),1761,1761,1761,1761,1761,1761,1761,1761,1761,1761,1761,,
Brazil,Agricultural irrigated land (% of total agricultural land),,,,,,,,2.914134075,,,,,
Brazil,Forest area (% of land area),61.20748157,61.02332816,60.83917474,60.65502133,60.47086792,60.28671451,60.07103255,59.83288148,59.70842795,59.55852618,59.41747805,59.2705275,
Brazil,Forest area (sq. km),5115807,5100415.2,5085023.4,5069631.6,5054239.8,5038848,5020821,5000916,4990514,4977985,4966196,4953913.667,
Brazil,Land area where elevation is below 5 meters (% of total land area),,,,,,0.854755124,,,,,,,
Brazil,Urban land area where elevation is below 5 meters (% of total land area),,,,,,0.017835153,,,,,,,
Brazil,Urban land area where elevation is below 5 meters (sq. km),,,,,,1503.744114,,,,,,,
Brazil,Rural land area where elevation is below 5 meters (% of total land area),,,,,,0.836919971,,,,,,,
Brazil,Rural land area where elevation is below 5 meters (sq. km),,,,,,70563.65052,,,,,,,
Brazil,Arable land (% of land area),6.150291811,6.224710282,6.299248397,6.373666868,6.448204983,6.522743098,6.597161569,6.671580041,6.746118155,6.820619181,6.895108242,6.969584142,
Brazil,Agricultural land (% of land area),27.73753491,27.82377419,27.91001347,27.99625275,28.08249204,28.16873132,28.2549706,28.34106631,28.41562848,28.4901295,28.56461856,28.63909446,
Brazil,Agricultural land (sq. km),2318342,2325550,2332758,2339966,2347174,2354382,2361590,2368786,2375018.01,2381244.91,2387470.81,2393695.61,
Barbados,Urban population (% of total population),31.87,31.7,31.553,31.429,31.328,31.249,31.193,31.159,31.147,31.158,31.191,31.246,31.324
Barbados,Urban population,87550,87329,87148,87016,86933,86898,86919,86992,87114,87298,87551,87864,88219
Barbados,Urban population growth (annual %),-0.269197589,-0.252746319,-0.207477278,-0.151581297,-0.095430277,-0.040268997,0.024163344,0.083950991,0.140144533,0.210994735,0.289392764,0.356868377,0.403219483
Barbados,"Population, total",274711,275486,276197,276865,277493,278083,278649,279187,279688,280180,280693,281200,281635
Barbados,Population growth (annual %),0.335459438,0.281717462,0.257756862,0.241564354,0.226568488,0.212392264,0.2033295,0.192888292,0.179288798,0.175755759,0.182929163,0.180461454,0.15457464
Barbados,Poverty headcount ratio at $2.15 a day (2017 PPP) (% of population),,,,,,,,,,,,,
Barbados,"Prevalence of underweight, weight for age (% of children under 5)",,,3.5,,,,,,,,,,
Barbados,"Community health workers (per 1,000 people)",,,,,,,,,,,,,
Barbados,"Mortality rate, under-5 (per 1,000 live births)",15,14.9,14.7,14.6,14.4,14.1,13.8,13.4,13,12.7,12.3,11.9,
